player_ID,Player,lg_ID,year_ID,Pos,Age,Tm,G,MP,OWS,DWS,WS,WSAA
milesaa01,Aaron Miles,NBA,2006,PG,22,GSW,19,118,-0.2,0.1,0,-0.251432275
howarju01,Juwan Howard,NBA,2006,PF,32,HOU,80,2537,0.6,3,3.7,-1.705793914
alstora01,Rafer Alston,NBA,2006,PG,29,HOU,63,2431,0.2,3.1,3.4,-1.779931022
wesleda01,David Wesley,NBA,2006,SG,35,HOU,71,2372,1.4,2.2,3.6,-1.454214885
headlu01,Luther Head,NBA,2006,SG,23,HOU,80,2310,0.5,2.9,3.5,-1.422106401
mingya01,Yao Ming,NBA,2006,C,25,HOU,57,1949,5,3.5,8.6,4.447105898
mcgratr01,Tracy McGrady,NBA,2006,SF,26,HOU,47,1745,1.4,2.7,4.1,0.381785424
swiftst01,Stromile Swift,NBA,2006,C,26,HOU,66,1344,0.4,2.1,2.5,-0.363770997
boganke01,Keith Bogans,NBA,2006,SF,25,HOU,33,1064,-0.1,1.3,1.2,-1.067152039
mutomdi01,Dikembe Mutombo,NBA,2006,C,39,HOU,64,955,1.3,1.8,3.1,1.065103198
bowenry01,Ryan Bowen,NBA,2006,SF,30,HOU,68,652,-0.6,0.8,0.2,-1.189269859
anderde01,Derek Anderson,NBA,2006,SG,31,HOU,20,582,0.3,0.7,1,-0.240115119
hayesch01,Chuck Hayes,NBA,2006,PF,22,HOU,40,535,1.2,1.1,2.4,1.260031634
barryjo01,Jon Barry,NBA,2006,SG,36,HOU,20,342,0,0.4,0.4,-0.328727441
baxtelo01,Lonny Baxter,NBA,2006,C,27,HOU,23,281,0.2,0.5,0.7,0.10125026
norrimo01,Moochie Norris,NBA,2006,PG,32,HOU,29,241,-0.2,0.4,0.2,-0.31351846
brunsri01,Rick Brunson,NBA,2006,PG,33,HOU,23,215,-0.4,0.3,-0.1,-0.558118128
frahmri01,Richie Frahm,NBA,2006,SG,28,HOU,8,117,0.1,0.1,0.2,-0.049301493
lucasjo02,John Lucas,NBA,2006,PG,23,HOU,13,107,-0.2,0.1,-0.1,-0.327993673
grahast01,Stephen Graham,NBA,2006,SG,23,HOU,6,38,-0.1,0.1,0,-0.080969716
lampema01,Maciej Lampe,NBA,2006,C,20,HOU,4,12,-0.1,0,-0.1,-0.125569384
davisjo02,Josh Davis,NBA,2006,PF,25,HOU,1,0,0,0,0,0
jacksst02,Stephen Jackson,NBA,2006,SG,27,IND,81,2910,0.5,3.9,4.4,-1.800575597
johnsan02,Anthony Johnson,NBA,2006,PG,31,IND,75,1981,2.2,2.3,4.5,0.278920874
jonesfr01,Fred Jones,NBA,2006,SG,26,IND,68,1837,0.4,2.2,2.6,-1.314246519
onealje01,Jermaine O'Neal,NBA,2006,PF,27,IND,51,1802,1.4,3.5,4.9,1.06033085
grangda01,Danny Granger,NBA,2006,SF,22,IND,78,1765,2.1,3,5.1,1.339169784
fosteje01,Jeff Foster,NBA,2006,C,29,IND,63,1581,2.8,2.9,5.7,2.331233671
jasiksa01,Sarunas Jasikevicius,NBA,2006,PG,29,IND,75,1557,1.6,1.7,3.3,-0.017627561
stojape01,Peja Stojakovic,NBA,2006,SF,28,IND,40,1454,3.8,1.8,5.6,2.501842984
croshau01,Austin Croshere,NBA,2006,PF,30,IND,50,1148,2.5,1.7,4.1,1.653862273
tinslja01,Jamaal Tinsley,NBA,2006,PG,27,IND,42,1122,-0.8,1.5,0.7,-1.690737395
harrida01,David Harrison,NBA,2006,C,23,IND,67,1034,-0.4,1.9,1.5,-0.70322858
pollasc01,Scot Pollard,NBA,2006,C,30,IND,45,771,0.6,1.6,2.1,0.457167084
artesro01,Metta World Peace,NBA,2006,SF,26,IND,16,603,0.4,1.1,1.5,0.215138459
gilled01,Eddie Gill,NBA,2006,PG,27,IND,41,122,-0.2,0.3,0.1,-0.159955403
walkesa01,Samaki Walker,NBA,2006,PF,29,IND,7,22,-0.1,0,0,-0.046877204
bendejo01,Jonathan Bender,NBA,2006,SF,25,IND,2,21,0.1,0,0.2,0.155253578
brandel01,Elton Brand,NBA,2006,PF,26,LAC,79,3099,9.3,5.5,14.8,8.196706607
moblecu01,Cuttino Mobley,NBA,2006,SF,30,LAC,79,2979,1.9,3.4,5.3,-1.047599554
cassesa01,Sam Cassell,NBA,2006,PG,36,LAC,78,2653,4.8,2.8,7.6,1.947035375
kamanch01,Chris Kaman,NBA,2006,C,23,LAC,78,2560,1.8,4.3,6.1,0.645198101
livinsh01,Shaun Livingston,NBA,2006,PG,20,LAC,61,1525,-0.5,1.8,1.3,-1.949442538
rossqu01,Quinton Ross,NBA,2006,SG,24,LAC,67,1515,-0.2,1.7,1.6,-1.628134718
ewingda01,Daniel Ewing,NBA,2006,SG,22,LAC,66,971,-0.7,1,0.3,-1.768989314
maggeco01,Corey Maggette,NBA,2006,SF,26,LAC,32,943,1.9,1.1,3,0.990672582
radmavl01,Vladimir Radmanovic,NBA,2006,PF,25,LAC,30,885,1,1.3,2.3,0.414257937
singlja01,James Singleton,NBA,2006,SF,24,LAC,59,753,1.2,1.1,2.3,0.69552116
wilcoch01,Chris Wilcox,NBA,2006,C,23,LAC,48,657,0.6,1,1.6,0.200076231
rebraze01,Zeljko Rebraca,NBA,2006,C,33,LAC,29,412,0.2,0.5,0.7,-0.177882181
mccarwa01,Walter McCarty,NBA,2006,SF,31,LAC,36,353,-0.5,0.5,0,-0.752166043
ndongbo01,Boniface N'Dong,NBA,2006,C,28,LAC,23,152,0,0.2,0.2,-0.123878863
korolya01,Yaroslav Korolev,NBA,2006,SF,18,LAC,24,127,-0.1,0.1,0,-0.270609313
eisleho01,Howard Eisley,NBA,2006,PG,33,LAC,13,112,0,0.1,0.1,-0.138647583
bakervi01,Vin Baker,NBA,2006,C,34,LAC,8,85,0,0.2,0.1,-0.081116469
goldwan01,Anthony Goldwire,NBA,2006,PG,34,LAC,3,22,-0.1,0,-0.1,-0.146877204
bryanko01,Kobe Bryant,NBA,2006,SG,27,LAL,80,3277,11.6,3.7,15.3,8.317427412
odomla01,Lamar Odom,NBA,2006,PF,26,LAL,80,3221,5.4,3.8,9.2,2.336751204
parkesm01,Smush Parker,NBA,2006,PG,24,LAL,82,2773,2.8,3,5.8,-0.108658464
brownkw01,Kwame Brown,NBA,2006,C,23,LAL,72,1978,1.7,1.9,3.6,-0.61468678
georgde01,Devean George,NBA,2006,SF,28,LAL,71,1542,0.7,2,2.6,-0.685665832
mihmch01,Chris Mihm,NBA,2006,C,26,LAL,59,1541,2.2,1.7,4,0.71646495
cookbr01,Brian Cook,NBA,2006,PF,25,LAL,81,1535,3,1.5,4.5,1.229249642
vujacsa01,Sasha Vujacic,NBA,2006,PG,21,LAL,82,1449,0.8,1.2,2,-1.087503106
waltolu01,Luke Walton,NBA,2006,SF,25,LAL,69,1333,0.6,1.3,2,-0.840332395
bynuman01,Andrew Bynum,NBA,2006,C,18,LAL,46,338,-0.4,0.4,0.1,-0.620204313
profila01,Laron Profit,NBA,2006,SG,28,LAL,25,279,0,0.3,0.3,-0.294488176
turiaro01,Ronny Turiaf,NBA,2006,C,23,LAL,23,161,0.2,0.2,0.4,0.056944099
greende01,Devin Green,NBA,2006,SG,23,LAL,27,135,-0.2,0.1,-0.1,-0.387655569
mckieaa01,Aaron McKie,NBA,2006,PG,33,LAL,14,121,0,0.1,0.1,-0.157824621
jacksji01,Jim Jackson,NBA,2006,SF,35,LAL,13,92,-0.2,0.1,-0.2,-0.396031943
wafervo01,Von Wafer,NBA,2006,SG,20,LAL,16,73,-0.3,0.1,-0.3,-0.455547085
medvest01,Stanislav Medvedenko,NBA,2006,PF,26,LAL,2,6,0,0,0,-0.012784692
gasolpa01,Pau Gasol,NBA,2006,PF,25,MEM,80,3135,6.6,5.4,12,5.319998455
battish01,Shane Battier,NBA,2006,SF,27,MEM,81,2839,4.6,4.5,9.1,3.050709925
jonesed02,Eddie Jones,NBA,2006,SG,34,MEM,75,2437,3,4.2,7.2,2.007284286
millemi01,Mike Miller,NBA,2006,SG,25,MEM,74,2268,3.9,3.5,7.4,2.567386442
jacksbo01,Bobby Jackson,NBA,2006,PG,32,MEM,71,1775,1,2.5,3.5,-0.282138036
wrighlo02,Lorenzen Wright,NBA,2006,C,30,MEM,78,1689,0.8,3,3.7,0.101109216
atkinch01,Chucky Atkins,NBA,2006,PG,31,MEM,43,1161,1.7,1.2,2.9,0.426162107
jonesda02,Dahntay Jones,NBA,2006,SF,25,MEM,71,967,-0.9,1.5,0.6,-1.460466186
stoudda01,Damon Stoudamire,NBA,2006,PG,32,MEM,27,862,0.7,1,1.7,-0.136734077
tsakaja01,Jake Tsakalidis,NBA,2006,C,26,MEM,51,732,1.5,1.4,2.8,1.240267582
warriha01,Hakim Warrick,NBA,2006,PF,23,MEM,68,724,-0.3,1.1,0.8,-0.742686162
burksan01,Antonio Burks,NBA,2006,PG,25,MEM,57,570,-1.1,0.7,-0.4,-1.614545735
cardibr01,Brian Cardinal,NBA,2006,PF,28,MEM,36,402,-0.1,0.7,0.6,-0.256574361
roberla01,Lawrence Roberts,NBA,2006,C,23,MEM,33,181,0.2,0.3,0.5,0.114328459
roberan02,Anthony Roberson,NBA,2006,PG,22,MEM,16,88,0.1,0.1,0.2,0.012491185
thomajo02,John Thomas,NBA,2006,C,30,MEM,3,25,0,0,0,-0.05326955
wadedw01,Dwyane Wade,NBA,2006,SG,24,MIA,75,2892,10.2,4.2,14.4,8.237778479
hasleud01,Udonis Haslem,NBA,2006,PF,25,MIA,81,2491,3.9,3.1,7,1.692222058
paytoga01,Gary Payton,NBA,2006,PG,37,MIA,81,2305,1.8,2.3,4.1,-0.811452491
walkean02,Antoine Walker,NBA,2006,PF,29,MIA,82,2199,1.1,2.5,3.6,-1.0855896
poseyja01,James Posey,NBA,2006,SF,29,MIA,67,1914,1.8,2.4,4.2,0.121683267
willija02,Jason Williams,NBA,2006,PG,30,MIA,59,1874,3.2,1.6,4.8,0.806914547
onealsh01,Shaquille O'Neal,NBA,2006,C,33,MIA,59,1806,3.3,2.9,6.2,2.351807723
mournal01,Alonzo Mourning,NBA,2006,C,35,MIA,65,1302,2.1,2.6,4.8,2.025721846
kaponja01,Jason Kapono,NBA,2006,SF,24,MIA,51,665,0.7,0.5,1.2,-0.216970025
andersh01,Shandon Anderson,NBA,2006,SF,32,MIA,48,638,-0.1,0.7,0.5,-0.859438911
anderde01,Derek Anderson,NBA,2006,SG,31,MIA,23,465,0.2,0.4,0.6,-0.390813626
simiewa01,Wayne Simien,NBA,2006,PF,22,MIA,43,414,0.4,0.5,0.8,-0.082143745
doleami01,Michael Doleac,NBA,2006,C,28,MIA,31,371,0.1,0.5,0.6,-0.190520119
fitchge01,Gerald Fitch,NBA,2006,PG,23,MIA,18,239,-0.1,0.3,0.1,-0.409256896
wrighdo01,Dorell Wright,NBA,2006,SF,20,MIA,20,132,0,0.2,0.2,-0.081263223
barroea01,Earl Barron,NBA,2006,C,24,MIA,8,45,-0.2,0,-0.2,-0.29588519
walshma01,Matt Walsh,NBA,2006,SG,23,MIA,2,3,0,0,0,-0.006392346
reddmi01,Michael Redd,NBA,2006,SG,26,MIL,80,3130,8.8,2,10.8,4.130652365
fordtj01,T.J. Ford,NBA,2006,PG,22,MIL,72,2557,0.4,2.1,2.5,-2.948409553
simmobo01,Bobby Simmons,NBA,2006,SF,25,MIL,75,2538,3.3,2,5.3,-0.107924696
magloja01,Jamaal Magloire,NBA,2006,C,27,MIL,82,2465,-0.8,2.9,2,-3.25237761
bogutan01,Andrew Bogut,NBA,2006,PF,21,MIL,82,2348,3.1,2.4,5.5,0.496923883
willima01,Mo Williams,NBA,2006,PG,23,MIL,58,1531,1.5,1,2.5,-0.76222723
bellch01,Charlie Bell,NBA,2006,SG,26,MIL,59,1283,2.2,1.1,3.3,0.566206704
kukocto01,Toni Kukoc,NBA,2006,PF,37,MIL,65,1018,0.2,0.9,1.1,-1.069136068
smithjo02,Joe Smith,NBA,2006,PF,30,MIL,44,887,1.4,0.9,2.3,0.409996373
gadzuda01,Dan Gadzuric,NBA,2006,C,27,MIL,74,885,1.3,1.1,2.5,0.614257937
welscji01,Jiri Welsch,NBA,2006,SF,26,MIL,58,866,0.1,0.7,0.8,-1.045257205
jacksje01,Jermaine Jackson,NBA,2006,PG,29,MIL,30,202,0.1,0.1,0.2,-0.230417962
johnser02,Ervin Johnson,NBA,2006,C,38,MIL,18,81,-0.1,0.1,0,-0.172593341
gainere01,Reece Gaines,NBA,2006,PG,25,MIL,12,54,0,0,0,-0.115062228
davisjo02,Josh Davis,NBA,2006,PF,25,MIL,4,12,0,0,0,-0.025569384
garneke01,Kevin Garnett,NBA,2006,PF,29,MIN,76,2957,9,5.9,14.9,8.59927765
hassetr01,Trenton Hassell,NBA,2006,SG,26,MIN,77,2514,0.7,1.6,2.3,-3.056785928
jaricma01,Marko Jaric,NBA,2006,PG,27,MIN,75,2102,-0.3,2.6,2.3,-2.178903747
szczewa02,Wally Szczerbiak,NBA,2006,SF,28,MIN,40,1555,3.3,1.2,4.6,1.286634003
davisri01,Ricky Davis,NBA,2006,SF,26,MIN,36,1460,0.7,1.4,2.1,-1.010941708
mccanra01,Rashad McCants,NBA,2006,SG,21,MIN,79,1362,0.2,1.4,1.6,-1.302125073
griffed01,Eddie Griffin,NBA,2006,C,23,MIN,70,1359,-1,2.6,1.5,-1.395732727
banksma01,Marcus Banks,NBA,2006,PG,24,MIN,40,1228,0.8,1.3,2.1,-0.516600286
blounma01,Mark Blount,NBA,2006,C,30,MIN,42,1157,0.1,1.4,1.5,-0.965314765
hudsotr01,Troy Hudson,NBA,2006,PG,29,MIN,36,800,0.3,0.4,0.7,-1.004625594
olowomi01,Michael Olowokandi,NBA,2006,C,30,MIN,32,752,-0.8,1.2,0.4,-1.202348058
reedju01,Justin Reed,NBA,2006,SF,24,MIN,40,706,0,0.7,0.7,-0.804332086
madsema01,Mark Madsen,NBA,2006,C,30,MIN,62,676,-0.3,0.9,0.6,-0.840408627
cartean01,Anthony Carter,NBA,2006,PG,30,MIN,45,589,-0.1,0.7,0.6,-0.655030593
duprero01,Ronald Dupree,NBA,2006,SF,25,MIN,36,265,0,0.3,0.3,-0.264657228
frahmri01,Richie Frahm,NBA,2006,SG,28,MIN,25,225,0.1,0.2,0.3,-0.179425948
wrighbr02,Bracey Wright,NBA,2006,SG,21,MIN,7,135,0.1,0.1,0.2,-0.087655569
tskitni01,Nikoloz Tskitishvili,NBA,2006,PF,22,MIN,5,13,-0.1,0,-0.1,-0.127700166
jefferi01,Richard Jefferson,NBA,2006,SF,25,NJN,78,3059,7.6,4.1,11.7,5.181937887
kiddja01,Jason Kidd,NBA,2006,PG,32,NJN,80,2975,4.5,5.6,10.1,3.760923574
cartevi01,Vince Carter,NBA,2006,SG,29,NJN,79,2906,4.9,4.4,9.3,3.107947531
krstine01,Nenad Krstic,NBA,2006,PF,22,NJN,80,2469,2,3.4,5.4,0.139099262
collija04,Jason Collins,NBA,2006,C,27,NJN,71,1895,-0.9,2.9,2,-2.037831875
robincl02,Clifford Robinson,NBA,2006,PF,39,NJN,80,1863,0.2,2.7,2.8,-1.169646851
vaughja01,Jacque Vaughn,NBA,2006,SG,30,NJN,80,1234,0,1.5,1.5,-1.129384978
padgesc01,Scott Padgett,NBA,2006,PF,29,NJN,62,718,0.6,1.3,1.8,0.27009853
planizo01,Zoran Planinic,NBA,2006,PG,23,NJN,56,596,-0.8,0.8,0.1,-1.169946067
murrala01,Lamond Murray,NBA,2006,SF,32,NJN,57,576,-0.1,1,0.9,-0.327330427
mcinnje01,Jeff McInnis,NBA,2006,SG,31,NJN,28,486,-0.2,0.6,0.3,-0.735560048
jacksma02,Marc Jackson,NBA,2006,C,31,NJN,37,433,0,0.6,0.6,-0.322628603
wrighan01,Antoine Wright,NBA,2006,SG,21,NJN,39,370,-0.8,0.3,-0.5,-1.288389337
nachbbo01,Bostjan Nachbar,NBA,2006,SF,25,NJN,11,97,-0.1,0.1,0,-0.206685853
thomajo02,John Thomas,NBA,2006,C,30,NJN,2,36,-0.1,0.1,0,-0.076708152
johnsli01,Linton Johnson,NBA,2006,SF,25,NJN,9,35,-0.1,0.1,0,-0.07457737
zimmede01,Derrick Zimmerman,NBA,2006,PG,24,NJN,2,32,0,0,0,-0.068185024
paulch01,Chris Paul,NBA,2006,PG,20,NOK,78,2808,6.8,3.6,10.4,4.416764167
westda01,David West,NBA,2006,PF,25,NOK,74,2526,4.8,2.6,7.4,2.017644688
brownpj01,P.J. Brown,NBA,2006,C,36,NOK,75,2380,2.1,2.3,4.4,-0.671261141
masonde01,Desmond Mason,NBA,2006,SF,28,NOK,70,2102,-1.7,1.4,-0.2,-4.678903747
claxtsp01,Speedy Claxton,NBA,2006,PG,27,NOK,71,2019,1.1,2,3,-1.302048842
butlera01,Rasual Butler,NBA,2006,SF,26,NOK,79,1875,0.4,1.3,1.7,-2.295216235
snydeki01,Kirk Snyder,NBA,2006,SG,22,NOK,68,1310,1.4,0.9,2.2,-0.591324409
smithjr01,J.R. Smith,NBA,2006,SG,20,NOK,55,989,0.4,0.8,1.2,-0.90734339
williaa01,Aaron Williams,NBA,2006,C,34,NOK,34,692,0.8,0.7,1.5,0.025498862
jacksma02,Marc Jackson,NBA,2006,C,31,NOK,27,594,0.3,0.4,0.7,-0.565684503
anderch01,Chris Andersen,NBA,2006,C,27,NOK,32,570,0.6,0.7,1.3,0.085454265
johnsli01,Linton Johnson,NBA,2006,SF,25,NOK,27,489,-0.1,0.5,0.4,-0.641952394
vromaja01,Jackson Vroman,NBA,2006,PF,24,NOK,41,406,-0.3,0.4,0.1,-0.765097489
nachbbo01,Bostjan Nachbar,NBA,2006,PF,25,NOK,25,405,-0.3,0.4,0,-0.862966707
bassbr01,Brandon Bass,NBA,2006,PF,20,NOK,29,268,-0.2,0.3,0.1,-0.471049574
norrimo01,Moochie Norris,NBA,2006,PG,32,NOK,16,183,-0.1,0.1,0,-0.389933105
macijar01,Arvydas Macijauskas,NBA,2006,SG,26,NOK,19,135,-0.1,0.1,0,-0.287655569
fizerma01,Marcus Fizer,NBA,2006,PF,27,NOK,3,39,0,0,0,-0.083100498
lampema01,Maciej Lampe,NBA,2006,C,20,NOK,2,16,-0.1,0,-0.1,-0.134092512
crawfja01,Jamal Crawford,NBA,2006,SG,25,NYK,79,2555,3.7,0.8,4.5,-0.944147989
marbust01,Stephon Marbury,NBA,2006,PG,28,NYK,60,2193,3.5,0.3,3.9,-0.772804908
curryed01,Eddy Curry,NBA,2006,C,23,NYK,72,1865,2.3,1,3.3,-0.673908415
fryech01,Channing Frye,NBA,2006,C,22,NYK,65,1572,2.6,0.9,3.5,0.150410709
robinna01,Nate Robinson,NBA,2006,PG,21,NYK,72,1544,1,0.5,1.5,-1.789927396
richaqu01,Quentin Richardson,NBA,2006,SF,25,NYK,55,1442,0.2,0.5,0.7,-2.372587632
tayloma01,Maurice Taylor,NBA,2006,PF,29,NYK,67,1210,-1,0.4,-0.5,-3.07824621
leeda02,David Lee,NBA,2006,SF,22,NYK,67,1129,2,0.8,2.7,0.294347131
rosema01,Malik Rose,NBA,2006,PF,31,NYK,72,1119,-0.3,0.8,0.5,-1.884345049
woodsqy01,Qyntel Woods,NBA,2006,SF,24,NYK,49,1013,0.7,0.6,1.3,-0.858482158
davisan01,Antonio Davis,NBA,2006,PF,37,NYK,36,749,0,0.3,0.4,-1.195955712
roseja01,Jalen Rose,NBA,2006,SG,33,NYK,26,747,1.3,0,1.3,-0.291694148
butleja01,Jackie Butler,NBA,2006,C,20,NYK,55,740,0.7,0.6,1.2,-0.376778674
arizatr01,Trevor Ariza,NBA,2006,SF,20,NYK,36,709,-0.4,0.6,0.3,-1.210724432
francst01,Steve Francis,NBA,2006,SG,28,NYK,24,659,0.4,0.2,0.7,-0.704185333
jamesje01,Jerome James,NBA,2006,C,30,NYK,45,406,-0.7,0.2,-0.5,-1.365097489
udokaim01,Ime Udoka,NBA,2006,SF,28,NYK,8,114,0,0,0,-0.242909147
barnema02,Matt Barnes,NBA,2006,SF,25,NYK,6,93,-0.1,0.1,0,-0.198162725
hardaan01,Anfernee Hardaway,NBA,2006,SF,34,NYK,4,72,-0.2,0,-0.2,-0.353416303
howardw01,Dwight Howard,NBA,2006,PF,20,ORL,82,3021,4.2,4.4,8.6,2.162907602
stevede01,DeShawn Stevenson,NBA,2006,SG,24,ORL,82,2648,1.2,1.3,2.4,-3.242310715
turkohe01,Hedo Turkoglu,NBA,2006,SF,26,ORL,78,2615,5.8,1.9,7.6,2.028005091
battito01,Tony Battie,NBA,2006,C,29,ORL,82,2215,1.7,2.2,3.8,-0.919682112
nelsoja01,Jameer Nelson,NBA,2006,PG,23,ORL,62,1784,3.5,1.4,4.9,1.098684926
francst01,Steve Francis,NBA,2006,PG,28,ORL,46,1734,1.7,1.2,2.9,-0.794775974
doolike01,Keyon Dooling,NBA,2006,PG,25,ORL,50,1137,0.3,0.8,1.1,-1.322699125
garripa01,Pat Garrity,NBA,2006,PF,29,ORL,57,938,0.8,0.4,1.2,-0.798673508
milicda01,Darko Milicic,NBA,2006,C,20,ORL,30,627,0.3,0.9,1.1,-0.236000309
hillgr01,Grant Hill,NBA,2006,SF,33,ORL,21,613,1.1,0.6,1.7,0.393830639
arroyca01,Carlos Arroyo,NBA,2006,SG,26,ORL,27,594,1.3,0.4,1.7,0.434315497
augmost01,Stacey Augmon,NBA,2006,SF,37,ORL,36,385,0,0.3,0.3,-0.520351067
outlabo01,Bo Outlaw,NBA,2006,PF,34,ORL,32,355,0.4,0.4,0.7,-0.056427607
catoke01,Kelvin Cato,NBA,2006,C,31,ORL,23,299,0,0.3,0.3,-0.337103816
arizatr01,Trevor Ariza,NBA,2006,SF,20,ORL,21,290,0.2,0.4,0.6,-0.017926778
dienetr01,Travis Diener,NBA,2006,PG,23,ORL,23,246,0.5,0.1,0.6,0.07582763
kasunma01,Mario Kasun,NBA,2006,C,25,ORL,28,213,0.1,0.2,0.3,-0.153856564
morrite01,Terence Morris,NBA,2006,SF,27,ORL,22,192,-0.4,0.2,-0.1,-0.509110142
iversal01,Allen Iverson,NBA,2006,PG,30,PHI,72,3103,8.8,1.8,10.6,3.988183479
iguodan01,Andre Iguodala,NBA,2006,SF,22,PHI,82,3086,4.9,2.6,7.5,0.924406773
webbech01,Chris Webber,NBA,2006,PF,32,PHI,75,2893,1.1,3.3,4.4,-1.764352303
korveky01,Kyle Korver,NBA,2006,SF,24,PHI,82,2563,3.2,1.3,4.6,-0.861194245
salmojo01,John Salmons,NBA,2006,SG,26,PHI,82,2059,0.5,1.2,1.7,-2.687280121
dalemsa01,Samuel Dalembert,NBA,2006,C,24,PHI,66,1761,0.9,2.6,3.6,-0.152307088
huntest01,Steven Hunter,NBA,2006,C,24,PHI,69,1312,1.5,1,2.5,-0.295585973
ollieke01,Kevin Ollie,NBA,2006,SG,33,PHI,70,1069,0.5,0.5,1.1,-1.177805949
barnema02,Matt Barnes,NBA,2006,PF,25,PHI,50,538,0.6,0.4,1,-0.146360712
randosh01,Shavlik Randolph,NBA,2006,PF,22,PHI,57,487,0.5,0.5,1.1,0.06230917
bradlmi01,Michael Bradley,NBA,2006,PF,26,PHI,46,367,-0.2,0.3,0.1,-0.681996991
nailole01,Lee Nailon,NBA,2006,PF,30,PHI,22,237,0.3,0.2,0.5,-0.004995332
greenwi01,Willie Green,NBA,2006,SG,24,PHI,10,153,-0.2,0,-0.1,-0.426009645
willilo02,Lou Williams,NBA,2006,PG,19,PHI,30,145,-0.2,0.1,-0.1,-0.408963389
thomaja02,James Thomas,NBA,2006,PF,25,PHI,15,124,0,0.1,0.1,-0.164216967
gaide01,Deng Gai,NBA,2006,C,23,PHI,2,5,0,0,0,-0.01065391
hamilze01,Zendon Hamilton,NBA,2006,C,30,PHI,1,3,0,0,0,-0.006392346
mariosh01,Shawn Marion,NBA,2006,PF,27,PHO,81,3263,8.6,5.9,14.6,7.64725836
bellra01,Raja Bell,NBA,2006,SG,29,PHO,79,2959,4.7,2.1,6.8,0.495016086
diawbo01,Boris Diaw,NBA,2006,PF,23,PHO,81,2874,5.9,3,8.9,2.776132555
nashst01,Steve Nash,NBA,2006,PG,31,PHO,79,2796,10.3,2.1,12.4,6.44233355
jonesja02,James Jones,NBA,2006,SF,25,PHO,75,1772,2.3,1.7,4,0.22425431
barbole01,Leandro Barbosa,NBA,2006,SG,23,PHO,57,1592,2.6,1.2,3.8,0.407795069
houseed01,Eddie House,NBA,2006,PG,27,PHO,81,1421,0.5,1.1,1.6,-1.427841211
thomaku01,Kurt Thomas,NBA,2006,C,33,PHO,53,1411,1.3,2,3.3,0.293466609
thomati01,Tim Thomas,NBA,2006,PF,28,PHO,26,634,0.2,0.7,0.9,-0.450915783
jacksji01,Jim Jackson,NBA,2006,SF,35,PHO,27,420,-1.1,0.4,-0.7,-1.594928437
burkepa01,Pat Burke,NBA,2006,C,32,PHO,42,346,-0.3,0.4,0.1,-0.637250569
grantbr01,Brian Grant,NBA,2006,C,33,PHO,21,248,-0.1,0.3,0.2,-0.328433934
tskitni01,Nikoloz Tskitishvili,NBA,2006,SF,22,PHO,12,86,0,0.1,0,-0.183247251
stoudam01,Amar'e Stoudemire,NBA,2006,C,23,PHO,3,50,0,0.1,0.1,-0.0065391
thompdi01,Dijon Thompson,NBA,2006,SG,22,PHO,10,43,0.1,0.1,0.1,0.008376374
barrean01,Andre Barrett,NBA,2006,PG,23,PHO,2,21,0,0,0,-0.044746422
fordsh02,Sharrod Ford,NBA,2006,PF,24,PHO,3,13,0,0,0,-0.027700166
davisjo02,Josh Davis,NBA,2006,PF,25,PHO,1,5,0,0,0,-0.01065391
randoza01,Zach Randolph,NBA,2006,PF,24,POR,74,2545,0.4,0.9,1.3,-4.12284017
dixonju01,Juan Dixon,NBA,2006,SG,27,POR,76,1920,1.1,0.1,1.2,-2.891101425
blakest01,Steve Blake,NBA,2006,PG,25,POR,68,1781,3,-0.2,2.8,-0.994922728
telfase01,Sebastian Telfair,NBA,2006,PG,20,POR,68,1641,0.4,0.2,0.6,-2.896613249
jackja01,Jarrett Jack,NBA,2006,SG,22,POR,79,1599,1.1,0.1,1.2,-2.207120405
khryavi01,Viktor Khryapa,NBA,2006,SF,23,POR,69,1492,0.6,0.7,1.3,-1.879126732
przybjo01,Joel Przybilla,NBA,2006,C,26,POR,56,1395,1,1.2,2.3,-0.672440879
ratlith01,Theo Ratliff,NBA,2006,C,32,POR,55,1301,1.3,0.7,2,-0.772147372
milesda01,Darius Miles,NBA,2006,SF,24,POR,40,1286,-1.6,0.6,-1,-3.740185642
outlatr01,Travis Outlaw,NBA,2006,PF,21,POR,69,1153,0.4,0.5,0.9,-1.556791637
webstma02,Martell Webster,NBA,2006,SF,19,POR,61,1070,0.8,0.1,0.9,-1.379936731
patteru01,Ruben Patterson,NBA,2006,SF,30,POR,45,1056,0.7,0.3,1,-1.250105784
skinnbr01,Brian Skinner,NBA,2006,C,29,POR,27,515,-0.1,0.4,0.3,-0.797352726
moniase01,Sergei Monia,NBA,2006,SF,22,POR,23,336,-0.2,0.1,-0.2,-0.915942749
lenarvo01,Voshon Lenard,NBA,2006,SG,32,POR,14,220,-0.3,0.1,-0.1,-0.568772038
seungha01,Ha Seung-Jin,NBA,2006,C,20,POR,27,212,-0.1,0.1,0,-0.451725782
smithch04,Charles Smith,NBA,2006,SG,30,POR,21,208,0.3,0,0.3,-0.143202654
bibbymi01,Mike Bibby,NBA,2006,PG,27,SAC,82,3167,6,2.4,8.4,1.651813431
millebr01,Brad Miller,NBA,2006,C,29,SAC,79,2923,5.5,3.6,9.1,2.871724238
thomake01,Kenny Thomas,NBA,2006,PF,28,SAC,82,2293,2.2,3.3,5.5,0.614116892
